ref_area,year,studenti,scuole,region,children_6_10,_merge,proj,studenti_proj,ratio,ratio_hat,ratio_lcl,ratio_ucl,scuole_hat,scuole_lcl,scuole_ucl
,2069,,,Sicilia,233413.0,right_only,BSL,233413.0,,157.1519855319521,148.3618194348725,163.3159268929504,1485.2691756321624,1429.2114948041567,1573.268654220455
,2070,,,Sicilia,231586.0,right_only,BSL,231586.0,,157.1519855319521,148.3618194348725,163.3159268929504,1473.6434873291116,1418.0245883293367,1560.954165176311
,2071,,,Sicilia,230096.0,right_only,BSL,230096.0,,157.1519855319521,148.3618194348725,163.3159268929504,1464.162219911736,1408.901167066347,1550.9111500281037
,2072,,,Sicilia,228858.0,right_only,BSL,228858.0,,157.1519855319521,148.3618194348725,163.3159268929504,1456.284495708574,1401.3207673860911,1542.5666850928822
,2073,,,Sicilia,227795.0,right_only,BSL,227795.0,,157.1519855319521,148.3618194348725,163.3159268929504,1449.5203431819496,1394.8119104716227,1535.4017689166778
,2074,,,Sicilia,226833.0,right_only,BSL,226833.0,,157.1519855319521,148.3618194348725,163.3159268929504,1443.3988805943554,1388.9214868105516,1528.9176208813924
,2075,,,Sicilia,225902.0,right_only,BSL,225902.0,,157.1519855319521,148.3618194348725,163.3159268929504,1437.4746792751762,1383.2208792965628,1522.6424214834187
,2076,,,Sicilia,224962.0,right_only,BSL,224962.0,,157.1519855319521,148.3618194348725,163.3159268929504,1431.4932085554897,1377.465163868905,1516.3065595778385
,2077,,,Sicilia,223978.0,right_only,BSL,223978.0,,157.1519855319521,148.3618194348725,163.3159268929504,1425.2317540999877,1371.4400319744204,1509.6741254128478
,2078,,,Sicilia,222919.0,right_only,BSL,222919.0,,157.1519855319521,148.3618194348725,163.3159268929504,1418.4930546402557,1364.9556674660273,1502.5361703511355
,2079,,,Sicilia,221882.0,right_only,BSL,221882.0,,157.1519855319521,148.3618194348725,163.3159268929504,1411.894347048431,1358.6060111910472,1495.5465014191282
,2080,,,Sicilia,220817.0,right_only,BSL,220817.0,,157.1519855319521,148.3618194348725,163.3159268929504,1405.1174679883604,1352.084908073541,1488.3681046856782
ITE1,2015,162111.0,1020.0,Toscana,,left_only,,162111.0,158.93235294117648,158.93235294117648,158.93235294117648,158.93235294117648,1020.0,1020.0,1020.0
ITE1,2016,162386.0,1018.0,Toscana,,left_only,,162386.0,159.5147347740668,159.5147347740668,159.5147347740668,159.5147347740668,1018.0,1018.0,1018.0
ITE1,2017,162335.0,1013.0,Toscana,,left_only,,162335.0,160.25172754195458,160.25172754195458,160.25172754195458,160.25172754195458,1013.0,1013.0,1013.0
ITE1,2018,161332.0,1012.0,Toscana,,left_only,,161332.0,159.4189723320158,159.4189723320158,159.4189723320158,159.4189723320158,1012.0,1012.0,1012.0
ITE1,2019,159478.0,1009.0,Toscana,,left_only,,159478.0,158.05550049554014,158.05550049554014,158.05550049554014,158.05550049554014,1009.0,1009.0,1009.0
ITE1,2020,155994.0,1005.0,Toscana,,left_only,,155994.0,155.2179104477612,155.2179104477612,155.2179104477612,155.2179104477612,1005.0,1005.0,1005.0
ITE1,2021,151736.0,1002.0,Toscana,,left_only,,151736.0,151.43313373253494,151.43313373253494,151.43313373253494,151.43313373253494,1002.0,1002.0,1002.0
ITE1,2022,147211.0,1001.0,Toscana,,left_only,,147211.0,147.06393606393607,147.06393606393607,147.06393606393607,147.06393606393607,1001.0,1001.0,1001.0
,2024,,,Toscana,286486.0,right_only,BSL,286486.0,,158.4939267183583,147.06393606393607,160.25172754195458,1807.5519102323838,1787.7248775679923,1948.0370760337203
,2025,,,Toscana,279302.0,right_only,BSL,279302.0,,158.4939267183583,147.06393606393607,160.25172754195458,1762.2252523045638,1742.8954076446855,1899.1875742981163
,2026,,,Toscana,269753.0,right_only,BSL,269753.0,,158.4939267183583,147.06393606393607,160.25172754195458,1701.976886971497,1683.3079064896665,1834.2566316375814
,2027,,,Toscana,261132.0,right_only,BSL,261132.0,,158.4939267183583,147.06393606393607,160.25172754195458,1647.5836355801082,1629.5112945452306,1775.6358696021357
,2028,,,Toscana,253777.0,right_only,BSL,253777.0,,158.4939267183583,147.06393606393607,160.25172754195458,1601.1780719582935,1583.6147534419565,1725.6236082901412
,2029,,,Toscana,246015.0,right_only,BSL,246015.0,,158.4939267183583,147.06393606393607,160.25172754195458,1552.2045865969712,1535.1784581267134,1672.8438431910658
,2030,,,Toscana,238924.0,right_only,BSL,238924.0,,158.4939267183583,147.06393606393607,160.25172754195458,1507.4647019413237,1490.9293251609326,1624.6267194706916
,2031,,,Toscana,234080.0,right_only,BSL,234080.0,,158.4939267183583,147.06393606393607,160.25172754195458,1476.9020166681667,1460.7018819108634,1591.688664569903
,2032,,,Toscana,231263.0,right_only,BSL,231263.0,,158.4939267183583,147.06393606393607,160.25172754195458,1459.128464972361,1443.1232882619277,1572.533730495683
,2033,,,Toscana,228189.0,right_only,BSL,228189.0,,158.4939267183583,147.06393606393607,160.25172754195458,1439.7334000405515,1423.9409677518713,1551.6312571750752
,2034,,,Toscana,227336.0,right_only,BSL,227336.0,,158.4939267183583,147.06393606393607,160.25172754195458,1434.3514903506252,1418.6180922167125,1545.8310588203326
,2035,,,Toscana,228369.0,right_only,BSL,228369.0,,158.4939267183583,147.06393606393607,160.25172754195458,1440.8690902447563,1425.0642005728894,1552.8552146239072
,2036,,,Toscana,230315.0,right_only,BSL,230315.0,,158.4939267183583,147.06393606393607,160.25172754195458,1453.1471632302155,1437.2075954045647,1566.0875545985014
,2037,,,Toscana,232601.0,right_only,BSL,232601.0,,158.4939267183583,147.06393606393607,160.25172754195458,1467.570428823617,1451.4726522314968,1581.6318141986671
,2038,,,Toscana,235191.0,right_only,BSL,235191.0,,158.4939267183583,147.06393606393607,160.25172754195458,1483.9117489841199,1467.6347244894816,1599.243201934638
,2039,,,Toscana,238058.0,right_only,BSL,238058.0,,158.4939267183583,147.06393606393607,160.25172754195458,1502.0007701810937,1485.525327255367,1618.7381241890891
,2040,,,Toscana,241271.0,right_only,BSL,241271.0,,158.4939267183583,147.06393606393607,160.25172754195458,1522.2728403261503,1505.575033110543,1640.5857646507393
,2041,,,Toscana,244410.0,right_only,BSL,244410.0,,158.4939267183583,147.06393606393607,160.25172754195458,1542.0780156094781,1525.162965472634,1661.9302226056477
,2042,,,Toscana,247382.0,right_only,BSL,247382.0,,158.4939267183583,147.06393606393607,160.25172754195458,1560.8295227589047,1543.7087873841133,1682.139120038584
,2043,,,Toscana,250142.0,right_only,BSL,250142.0,,158.4939267183583,147.06393606393607,160.25172754195458,1578.243439223379,1560.9316906397266,1700.9064675873406
,2044,,,Toscana,252663.0,right_only,BSL,252663.0,,158.4939267183583,147.06393606393607,160.25172754195458,1594.1494114722702,1576.6631903163213,1718.0486716345924
,2045,,,Toscana,254711.0,right_only,BSL,254711.0,,158.4939267183583,147.06393606393607,160.25172754195458,1607.071042240112,1589.4430837465736,1731.9745874968582
,2046,,,Toscana,256497.0,right_only,BSL,256497.0,,158.4939267183583,147.06393606393607,160.25172754195458,1618.3396128218335,1600.5880494040102,1744.118965294713
,2047,,,Toscana,258010.0,right_only,BSL,258010.0,,158.4939267183583,147.06393606393607,160.25172754195458,1627.8857199271774,1610.0294452829028,1754.4070076285059
,2048,,,Toscana,259125.0,right_only,BSL,259125.0,,158.4939267183583,147.06393606393607,160.25172754195458,1634.9206898032241,1616.987248590877,1761.9887440476593
,2049,,,Toscana,259760.0,right_only,BSL,259760.0,,158.4939267183583,147.06393606393607,160.25172754195458,1638.9271524680578,1620.9497643761358,1766.3065939365943
,2050,,,Toscana,259902.0,right_only,BSL,259902.0,,158.4939267183583,147.06393606393607,160.25172754195458,1639.823085851375,1621.8358702682724,1767.2721603684506
,2051,,,Toscana,259575.0,right_only,BSL,259575.0,,158.4939267183583,147.06393606393607,160.25172754195458,1637.7599153137362,1619.7953306434226,1765.0486376697393
,2052,,,Toscana,258626.0,right_only,BSL,258626.0,,158.4939267183583,147.06393606393607,160.25172754195458,1631.7723041815673,1613.8733976037208,1758.595662008953
,2053,,,Toscana,257138.0,right_only,BSL,257138.0,,158.4939267183583,147.06393606393607,160.25172754195458,1622.3839318268074,1604.5880062833032,1748.4776137652757
,2054,,,Toscana,255108.0,right_only,BSL,255108.0,,158.4939267183583,147.06393606393607,160.25172754195458,1609.575870079386,1591.9204361351526,1734.6740936478932
,2055,,,Toscana,252593.0,right_only,BSL,252593.0,,158.4939267183583,147.06393606393607,160.25172754195458,1593.707754170635,1576.2263775525919,1717.5726881822688
,2056,,,Toscana,249649.0,right_only,BSL,249649.0,,158.4939267183583,147.06393606393607,160.25172754195458,1575.1329099418624,1557.8552807466044,1697.554184130262
,2057,,,Toscana,246460.0,right_only,BSL,246460.0,,158.4939267183583,147.06393606393607,160.25172754195458,1555.0122651573665,1537.955339267564,1675.8697379951225
,2058,,,Toscana,243056.0,right_only,BSL,243056.0,,158.4939267183583,147.06393606393607,160.25172754195458,1533.5351015178483,1516.713758585641,1652.7233426849896
,2059,,,Toscana,239568.0,right_only,BSL,239568.0,,158.4939267183583,147.06393606393607,160.25172754195458,1511.5279491163678,1494.9480025872426,1629.0057672320681
,2060,,,Toscana,236068.0,right_only,BSL,236068.0,,158.4939267183583,147.06393606393607,160.25172754195458,1489.445084034607,1473.1073644007763,1605.2065946158914
,2061,,,Toscana,232684.0,right_only,BSL,232684.0,,158.4939267183583,147.06393606393607,160.25172754195458,1468.094108195556,1451.9905873656328,1582.1961945778507
,2062,,,Toscana,229484.0,right_only,BSL,229484.0,,158.4939267183583,147.06393606393607,160.25172754195458,1447.904060120803,1432.0220038808638,1560.4369510430606
,2063,,,Toscana,226545.0,right_only,BSL,226545.0,,158.4939267183583,147.06393606393607,160.25172754195458,1429.3607628421473,1413.682107986571,1540.4524458090766
,2064,,,Toscana,223953.0,right_only,BSL,223953.0,,158.4939267183583,147.06393606393607,160.25172754195458,1413.0068239015975,1397.507555363908,1522.8274585458967
,2065,,,Toscana,221750.0,right_only,BSL,221750.0,,158.4939267183583,147.06393606393607,160.25172754195458,1399.1072376801349,1383.7604336711122,1507.8475793249145
,2066,,,Toscana,219980.0,right_only,BSL,219980.0,,158.4939267183583,147.06393606393607,160.25172754195458,1387.9396173387872,1372.7153109310993,1495.8119977447336
,2067,,,Toscana,218683.0,right_only,BSL,218683.0,,158.4939267183583,147.06393606393607,160.25172754195458,1379.756338478489,1364.621794437429,1486.992704349539
,2068,,,Toscana,217903.0,right_only,BSL,217903.0,,158.4939267183583,147.06393606393607,160.25172754195458,1374.835014260268,1359.7544522130163,1481.688888737934
,2069,,,Toscana,217593.0,right_only,BSL,217593.0,,158.4939267183583,147.06393606393607,160.25172754195458,1372.8791033530263,1357.8199956879293,1479.5809620205011
,2070,,,Toscana,217752.0,right_only,BSL,217752.0,,158.4939267183583,147.06393606393607,160.25172754195458,1373.8822963667405,1358.8121846798288,1480.662124433636
,2071,,,Toscana,218341.0,right_only,BSL,218341.0,,158.4939267183583,147.06393606393607,160.25172754195458,1377.5985270904998,1362.4876520774942,1484.6671851967583
,2072,,,Toscana,219247.0,right_only,BSL,219247.0,,158.4939267183583,147.06393606393607,160.25172754195458,1383.3148344516642,1368.1412572766194,1490.827771022546
,2073,,,Toscana,220372.0,right_only,BSL,220372.0,,158.4939267183583,147.06393606393607,160.25172754195458,1390.4128982279444,1375.1614624079837,1498.4775050777455
,2074,,,Toscana,221606.0,right_only,BSL,221606.0,,158.4939267183583,147.06393606393607,160.25172754195458,1398.198685516771,1382.8618474142977,1506.868413365849
,2075,,,Toscana,222866.0,right_only,BSL,222866.0,,158.4939267183583,147.06393606393607,160.25172754195458,1406.1485169462048,1390.7244771614255,1515.4361155076726
,2076,,,Toscana,224081.0,right_only,BSL,224081.0,,158.4939267183583,147.06393606393607,160.25172754195458,1413.8144258245877,1398.3062987032988,1523.6978282872883
,2077,,,Toscana,225197.0,right_only,BSL,225197.0,,158.4939267183583,147.06393606393607,160.25172754195458,1420.8557050906577,1405.2703421936121,1531.2863644700462
,2078,,,Toscana,226162.0,right_only,BSL,226162.0,,158.4939267183583,147.06393606393607,160.25172754195458,1426.9442664632004,1411.2921181507377,1537.8481363485066
,2079,,,Toscana,227061.0,right_only,BSL,227061.0,,158.4939267183583,147.06393606393607,160.25172754195458,1432.6164080942012,1416.90204207349,1543.9611238290615
,2080,,,Toscana,227823.0,right_only,BSL,227823.0,,158.4939267183583,147.06393606393607,160.25172754195458,1437.4241632920016,1421.6570610158008,1549.1425436957836
ITDA,2015,55130.0,550.0,Trentino-Alto Adige,,left_only,,55130.0,100.23636363636363,100.23636363636363,100.23636363636363,100.23636363636363,550.0,550.0,550.0
ITDA,2016,54706.0,547.0,Trentino-Alto Adige,,left_only,,54706.0,100.01096892138939,100.01096892138939,100.01096892138939,100.01096892138939,547.0,547.0,547.0
ITDA,2017,54746.0,541.0,Trentino-Alto Adige,,left_only,,54746.0,101.19408502772643,101.19408502772643,101.19408502772643,101.19408502772643,541.0,541.0,541.0
ITDA,2018,54659.0,541.0,Trentino-Alto Adige,,left_only,,54659.0,101.03327171903882,101.03327171903882,101.03327171903882,101.03327171903882,541.0,541.0,541.0
ITDA,2019,54774.0,540.0,Trentino-Alto Adige,,left_only,,54774.0,101.43333333333334,101.43333333333334,101.43333333333334,101.43333333333334,540.0,540.0,540.0
ITDA,2020,54372.0,540.0,Trentino-Alto Adige,,left_only,,54372.0,100.68888888888888,100.68888888888888,100.68888888888888,100.68888888888888,540.0,540.0,540.0
ITDA,2021,54030.0,539.0,Trentino-Alto Adige,,left_only,,54030.0,100.24118738404452,100.24118738404452,100.24118738404452,100.24118738404452,539.0,539.0,539.0
ITDA,2022,53453.0,537.0,Trentino-Alto Adige,,left_only,,53453.0,99.54003724394786,99.54003724394786,99.54003724394786,99.54003724394786,537.0,537.0,537.0
,2024,,,Trentino-Alto Adige,105302.0,right_only,BSL,105302.0,,100.4650381364667,99.54003724394786,101.43333333333334,1048.1457226638686,1038.1399934275387,1057.885881054384
,2025,,,Trentino-Alto Adige,103856.0,right_only,BSL,103856.0,,100.4650381364667,99.54003724394786,101.43333333333334,1033.752655913266,1023.8843246795925,1043.3590631021646
,2026,,,Trentino-Alto Adige,102019.0,right_only,BSL,102019.0,,100.4650381364667,99.54003724394786,101.43333333333334,1015.4676879873621,1005.7739073282944,1024.9041775017304
,2027,,,Trentino-Alto Adige,100073.0,right_only,BSL,100073.0,,100.4650381364667,99.54003724394786,101.43333333333334,996.0977655138679,986.5888925402563,1005.3542551400295
,2028,,,Trentino-Alto Adige,98487.0,right_only,BSL,98487.0,,100.4650381364667,99.54003724394786,101.43333333333334,980.3111791608555,970.9530069010844,989.420967953155
,2029,,,Trentino-Alto Adige,96485.0,right_only,BSL,96485.0,,100.4650381364667,99.54003724394786,101.43333333333334,960.3838488463975,951.215905356556,969.3084578975922
,2030,,,Trentino-Alto Adige,94097.0,right_only,BSL,94097.0,,100.4650381364667,99.54003724394786,101.43333333333334,936.6143859138671,927.6733486690765,945.3181112379099
,2031,,,Trentino-Alto Adige,91613.0,right_only,BSL,91613.0,,100.4650381364667,99.54003724394786,101.43333333333334,911.8893666825414,903.1843575418994,920.3633285316072
,2032,,,Trentino-Alto Adige,89940.0,right_only,BSL,89940.0,,100.4650381364667,99.54003724394786,101.43333333333334,895.2368074337461,886.6907656917515,903.556021177483
,2033,,,Trentino-Alto Adige,88336.0,right_only,BSL,88336.0,,100.4650381364667,99.54003724394786,101.43333333333334,879.2710542747097,870.8774235951363,887.4419022318672
,2034,,,Trentino-Alto Adige,87869.0,right_only,BSL,87869.0,,100.4650381364667,99.54003724394786,101.43333333333334,874.622671029529,866.2734143936904,882.7503227134117
,2035,,,Trentino-Alto Adige,88604.0,right_only,BSL,88604.0,,100.4650381364667,99.54003724394786,101.43333333333334,881.9386489421797,873.5195530726256,890.1342861953491
,2036,,,Trentino-Alto Adige,90101.0,right_only,BSL,90101.0,,100.4650381364667,99.54003724394786,101.43333333333334,896.8393549765173,888.2780151166612,905.1734607973359
,2037,,,Trentino-Alto Adige,91659.0,right_only,BSL,91659.0,,100.4650381364667,99.54003724394786,101.43333333333334,912.3472374090475,903.6378573775879,920.8254541372794
,2038,,,Trentino-Alto Adige,93249.0,right_only,BSL,93249.0,,100.4650381364667,99.54003724394786,101.43333333333334,928.1736386078429,919.3131777850805,936.7989261594297
,2039,,,Trentino-Alto Adige,94792.0,right_only,BSL,94792.0,,100.4650381364667,99.54003724394786,101.43333333333334,943.5322153686865,934.5251396648044,952.3002263670888
,2040,,,Trentino-Alto Adige,96290.0,right_only,BSL,96290.0,,100.4650381364667,99.54003724394786,101.43333333333334,958.4428751144698,949.2934604009201,967.3494471778945
,2041,,,Trentino-Alto Adige,97718.0,right_only,BSL,97718.0,,100.4650381364667,99.54003724394786,101.43333333333334,972.6567750590483,963.3716726914229,981.6954333713729
,2042,,,Trentino-Alto Adige,99046.0,right_only,BSL,99046.0,,100.4650381364667,99.54003724394786,101.43333333333334,985.8753038590485,976.4640157739072,995.036798682955
,2043,,,Trentino-Alto Adige,100261.0,right_only,BSL,100261.0,,100.4650381364667,99.54003724394786,101.43333333333334,997.9690632656751,988.4423266513309,1007.2429423979944
,2044,,,Trentino-Alto Adige,101458.0,right_only,BSL,101458.0,,100.4650381364667,99.54003724394786,101.43333333333334,1009.8836558662776,1000.2431810713111,1019.2682543542925
,2045,,,Trentino-Alto Adige,102581.0,right_only,BSL,102581.0,,100.4650381364667,99.54003724394786,101.43333333333334,1021.0616738198922,1011.3144922773579,1030.5501468579873
,2046,,,Trentino-Alto Adige,103597.0,right_only,BSL,103597.0,,100.4650381364667,99.54003724394786,101.43333333333334,1031.174644648808,1021.3309234308248,1040.7570950180532
,2047,,,Trentino-Alto Adige,104536.0,right_only,BSL,104536.0,,100.4650381364667,99.54003724394786,101.43333333333334,1040.5211796963986,1030.5882352941176,1050.1904850990588
,2048,,,Trentino-Alto Adige,105242.0,right_only,BSL,105242.0,,100.4650381364667,99.54003724394786,101.43333333333334,1047.5484999771215,1037.5484719027274,1057.2831085252465
,2049,,,Trentino-Alto Adige,105703.0,right_only,BSL,105703.0,,100.4650381364667,99.54003724394786,101.43333333333334,1052.1371609536275,1042.0933289516925,1061.914410790788
,2050,,,Trentino-Alto Adige,105923.0,right_only,BSL,105923.0,,100.4650381364667,99.54003724394786,101.43333333333334,1054.3269774716998,1044.2622412093328,1064.12457673096
,2051,,,Trentino-Alto Adige,105916.0,right_only,BSL,105916.0,,100.4650381364667,99.54003724394786,101.43333333333334,1054.2573014915795,1044.1932303647716,1064.054253269227
,2052,,,Trentino-Alto Adige,105624.0,right_only,BSL,105624.0,,100.4650381364667,99.54003724394786,101.43333333333334,1051.3508177494107,1041.3144922773579,1061.1207602940901
,2053,,,Trentino-Alto Adige,105197.0,right_only,BSL,105197.0,,100.4650381364667,99.54003724394786,101.43333333333334,1047.1005829620613,1037.1048307591193,1056.831029128393
,2054,,,Trentino-Alto Adige,104629.0,right_only,BSL,104629.0,,100.4650381364667,99.54003724394786,101.43333333333334,1041.4468748608563,1031.5050936575747,1051.1247825192224
,2055,,,Trentino-Alto Adige,103932.0,right_only,BSL,103932.0,,100.4650381364667,99.54003724394786,101.43333333333334,1034.5091379831454,1024.6335852776865,1044.1225749724056
,2056,,,Trentino-Alto Adige,103115.0,right_only,BSL,103115.0,,100.4650381364667,99.54003724394786,101.43333333333334,1026.3769557319406,1016.5790338481761,1035.9148223673133
,2057,,,Trentino-Alto Adige,102234.0,right_only,BSL,102234.0,,100.4650381364667,99.54003724394786,101.43333333333334,1017.6077359482055,1007.893526125534,1027.0641123978073
,2058,,,Trentino-Alto Adige,101294.0,right_only,BSL,101294.0,,100.4650381364667,99.54003724394786,101.43333333333334,1008.2512471891692,998.626355570161,1017.6206761079826
,2059,,,Trentino-Alto Adige,100323.0,right_only,BSL,100323.0,,100.4650381364667,99.54003724394786,101.43333333333334,998.5861933753137,989.0535655603023,1007.8658073447701
,2060,,,Trentino-Alto Adige,99342.0,right_only,BSL,99342.0,,100.4650381364667,99.54003724394786,101.43333333333334,988.8216024470003,979.3821886296417,998.010476493368
,2061,,,Trentino-Alto Adige,98397.0,right_only,BSL,98397.0,,100.4650381364667,99.54003724394786,101.43333333333334,979.4153451307351,970.0657246138678,988.5168091594484
,2062,,,Trentino-Alto Adige,97515.0,right_only,BSL,97515.0,,100.4650381364667,99.54003724394786,101.43333333333334,970.6361716355543,961.3703581991456,979.6560529811236
,2063,,,Trentino-Alto Adige,96732.0,right_only,BSL,96732.0,,100.4650381364667,99.54003724394786,101.43333333333334,962.842415573506,953.6510023003615,971.789871475876
,2064,,,Trentino-Alto Adige,96085.0,right_only,BSL,96085.0,,100.4650381364667,99.54003724394786,101.43333333333334,956.4023642680842,947.2724285244824,965.2899743700073
,2065,,,Trentino-Alto Adige,95589.0,right_only,BSL,95589.0,,100.4650381364667,99.54003724394786,101.43333333333334,951.4653233909758,942.3825172527111,960.3070547958018
,2066,,,Trentino-Alto Adige,95265.0,right_only,BSL,95265.0,,100.4650381364667,99.54003724394786,101.43333333333334,948.2403208825419,939.1883010187315,957.052083138458
,2067,,,Trentino-Alto Adige,95133.0,right_only,BSL,95133.0,,100.4650381364667,99.54003724394786,101.43333333333334,946.9264309716986,937.8869536641472,955.7259835743549
,2068,,,Trentino-Alto Adige,95211.0,right_only,BSL,95211.0,,100.4650381364667,99.54003724394786,101.43333333333334,947.7028204644696,938.6559316464015,956.5095878622341
,2069,,,Trentino-Alto Adige,95481.0,right_only,BSL,95481.0,,100.4650381364667,99.54003724394786,101.43333333333334,950.3903225548311,941.3177785080512,959.2220642433539
,2070,,,Trentino-Alto Adige,95936.0,right_only,BSL,95936.0,,100.4650381364667,99.54003724394786,101.43333333333334,954.9192612626625,945.803483404535,963.7930892559818
,2071,,,Trentino-Alto Adige,96565.0,right_only,BSL,96565.0,,100.4650381364667,99.54003724394786,101.43333333333334,961.1801457620602,952.0046007229707,970.1121546031092
,2072,,,Trentino-Alto Adige,97313.0,right_only,BSL,97313.0,,100.4650381364667,99.54003724394786,101.43333333333334,968.6255219235061,959.3789023989484,977.6267187996931
,2073,,,Trentino-Alto Adige,98136.0,right_only,BSL,98136.0,,100.4650381364667,99.54003724394786,101.43333333333334,976.8174264433857,967.4926059809399,985.8947486576992
,2074,,,Trentino-Alto Adige,98992.0,right_only,BSL,98992.0,,100.4650381364667,99.54003724394786,101.43333333333334,985.3378034409761,975.9316464015774,994.4943034067311
,2075,,,Trentino-Alto Adige,99838.0,right_only,BSL,99838.0,,100.4650381364667,99.54003724394786,101.43333333333334,993.7586433241088,984.2720999014131,1002.9933960675734
,2076,,,Trentino-Alto Adige,100648.0,right_only,BSL,100648.0,,100.4650381364667,99.54003724394786,101.43333333333334,1001.8211495951932,992.2576404863621,1011.1308252109329
,2077,,,Trentino-Alto Adige,101402.0,right_only,BSL,101402.0,,100.4650381364667,99.54003724394786,101.43333333333334,1009.3262480253138,999.6910943148208,1018.7056666604306
,2078,,,Trentino-Alto Adige,102078.0,right_only,BSL,102078.0,,100.4650381364667,99.54003724394786,101.43333333333334,1016.0549569626633,1006.3555701610253,1025.4969038220493
,2079,,,Trentino-Alto Adige,102713.0,right_only,BSL,102713.0,,100.4650381364667,99.54003724394786,101.43333333333334,1022.3755637307356,1012.6158396319421,1031.8762464220904
,2080,,,Trentino-Alto Adige,103281.0,right_only,BSL,103281.0,,100.4650381364667,99.54003724394786,101.43333333333334,1028.0292718319406,1018.2155767334866,1037.582493031261
ITE2,2015,39495.0,297.0,Umbria,,left_only,,39495.0,132.97979797979798,132.97979797979798,132.97979797979798,132.97979797979798,297.0,297.0,297.0
ITE2,2016,39312.0,294.0,Umbria,,left_only,,39312.0,133.71428571428572,133.71428571428572,133.71428571428572,133.71428571428572,294.0,294.0,294.0
ITE2,2017,39007.0,295.0,Umbria,,left_only,,39007.0,132.2271186440678,132.2271186440678,132.2271186440678,132.2271186440678,295.0,295.0,295.0
ITE2,2018,38522.0,295.0,Umbria,,left_only,,38522.0,130.58305084745763,130.58305084745763,130.58305084745763,130.58305084745763,295.0,295.0,295.0
ITE2,2019,37838.0,293.0,Umbria,,left_only,,37838.0,129.13993174061434,129.13993174061434,129.13993174061434,129.13993174061434,293.0,293.0,293.0
ITE2,2020,36956.0,293.0,Umbria,,left_only,,36956.0,126.1296928327645,126.1296928327645,126.1296928327645,126.1296928327645,293.0,293.0,293.0
ITE2,2021,36097.0,290.0,Umbria,,left_only,,36097.0,124.47241379310344,124.47241379310344,124.47241379310344,124.47241379310344,290.0,290.0,290.0
ITE2,2022,35017.0,289.0,Umbria,,left_only,,35017.0,121.16608996539793,121.16608996539793,121.16608996539793,121.16608996539793,289.0,289.0,289.0
,2024,,,Umbria,67350.0,right_only,BSL,67350.0,,129.861491294036,121.16608996539793,133.71428571428572,518.629497696929,503.6858974358974,555.8485878287688
,2025,,,Umbria,65000.0,right_only,BSL,65000.0,,129.861491294036,121.16608996539793,133.71428571428572,500.53329399109697,486.1111111111111,536.4537224776536
,2026,,,Umbria,62748.0,right_only,BSL,62748.0,,129.861491294036,121.16608996539793,133.71428571428572,483.19174048235925,469.2692307692307,517.867664277351
,2027,,,Umbria,60717.0,right_only,BSL,60717.0,,129.861491294036,121.16608996539793,133.71428571428572,467.5520001731913,454.0801282051282,501.1055487334723
,2028,,,Umbria,58597.0,right_only,BSL,58597.0,,129.861491294036,121.16608996539793,133.71428571428572,451.2269142768663,438.2254273504273,483.6089042465088
,2029,,,Umbria,56534.0,right_only,BSL,56534.0,,129.861491294036,121.16608996539793,133.71428571428572,435.3407575768104,422.79700854700855,466.5826884084873
,2030,,,Umbria,54594.0,right_only,BSL,54594.0,,129.861491294036,121.16608996539793,133.71428571428572,420.40176387923,408.2884615384615,450.5716080760773
,2031,,,Umbria,52886.0,right_only,BSL,52886.0,,129.861491294036,121.16608996539793,133.71428571428572,407.249289015587,395.5149572649572,436.47525487620294
,2032,,,Umbria,51781.0,right_only,BSL,51781.0,,129.861491294036,121.16608996539793,133.71428571428572,398.74022301773834,387.25106837606836,427.35554159408287
,2033,,,Umbria,50714.0,right_only,BSL,50714.0,,129.861491294036,121.16608996539793,133.71428571428572,390.5237764840691,379.2713675213675,418.54944741125735
,2034,,,Umbria,50268.0,right_only,BSL,50268.0,,129.861491294036,121.16608996539793,133.71428571428572,387.08934803606866,375.9358974358974,414.8685495616415
,2035,,,Umbria,50204.0,right_only,BSL,50204.0,,129.861491294036,121.16608996539793,133.71428571428572,386.5965152542928,375.45726495726495,414.3403489733558
,2036,,,Umbria,50251.0,right_only,BSL,50251.0,,129.861491294036,121.16608996539793,133.71428571428572,386.95843932840944,375.8087606837607,414.7282462803781
,2037,,,Umbria,50389.0,right_only,BSL,50389.0,,129.861491294036,121.16608996539793,133.71428571428572,388.0211100141136,376.84081196581195,415.8671787988691
,2038,,,Umbria,50619.0,right_only,BSL,50619.0,,129.861491294036,121.16608996539793,133.71428571428572,389.7922278236206,378.5608974358974,417.7653996630208
,2039,,,Umbria,50931.0,right_only,BSL,50931.0,,129.861491294036,121.16608996539793,133.71428571428572,392.1947876347778,380.8942307692308,420.34037753091354
,2040,,,Umbria,51271.0,right_only,BSL,51271.0,,129.861491294036,121.16608996539793,133.71428571428572,394.812961787962,383.43696581196576,423.14644315618125
,2041,,,Umbria,51618.0,right_only,BSL,51618.0,,129.861491294036,121.16608996539793,133.71428571428572,397.485039526653,386.03205128205127,426.01028072079276
,2042,,,Umbria,51950.0,right_only,BSL,51950.0,,129.861491294036,121.16608996539793,133.71428571428572,400.0416095821152,388.5149572649572,428.75032127252473
