"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Veneto"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2025;Maschi;47;34168;34173;34181;34189;34198;34206;34210;
2025;Maschi;48;36014;36019;36026;36034;36042;36050;36054;
2025;Maschi;49;37693;37698;37705;37714;37722;37730;37734;
2025;Maschi;50;39952;39956;39964;39972;39981;39988;39993;
2025;Maschi;51;39747;39751;39757;39765;39773;39779;39783;
2025;Maschi;52;40497;40501;40507;40514;40521;40527;40531;
2025;Maschi;53;40681;40684;40690;40696;40702;40708;40711;
2025;Maschi;54;40733;40736;40742;40747;40753;40759;40761;
2025;Maschi;55;41726;41730;41735;41740;41746;41750;41753;
2025;Maschi;56;40777;40780;40784;40789;40794;40799;40801;
2025;Maschi;57;41178;41180;41185;41190;41195;41199;41202;
2025;Maschi;58;41345;41347;41352;41357;41361;41366;41368;
2025;Maschi;59;41328;41331;41336;41341;41346;41350;41352;
2025;Maschi;60;41094;41096;41100;41106;41110;41115;41117;
2025;Maschi;61;38521;38524;38528;38532;38537;38541;38544;
2025;Maschi;62;36821;36823;36827;36831;36836;36840;36843;
2025;Maschi;63;35656;35658;35662;35667;35672;35676;35678;
2025;Maschi;64;33564;33566;33571;33575;33580;33584;33587;
2025;Maschi;65;32976;32979;32983;32988;32993;32997;33000;
2025;Maschi;66;30606;30609;30613;30618;30623;30627;30630;
2025;Maschi;67;29734;29736;29741;29745;29750;29754;29757;
2025;Maschi;68;28787;28790;28795;28799;28804;28808;28811;
2025;Maschi;69;27449;27451;27455;27460;27466;27470;27472;
2025;Maschi;70;26946;26949;26954;26959;26964;26968;26972;
2025;Maschi;71;25811;25814;25819;25824;25829;25834;25836;
2025;Maschi;72;24912;24915;24920;24925;24931;24936;24939;
2025;Maschi;73;24424;24428;24433;24439;24445;24450;24453;
2025;Maschi;74;24676;24679;24685;24692;24699;24705;24708;
2025;Maschi;75;24209;24213;24220;24227;24234;24240;24244;
2025;Maschi;76;24253;24257;24265;24273;24281;24288;24292;
2025;Maschi;77;23018;23023;23031;23039;23048;23055;23059;
2025;Maschi;78;24314;24319;24328;24338;24348;24357;24362;
2025;Maschi;79;15926;15931;15937;15945;15952;15958;15962;
