"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Lombardia"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Totale;79;79990;79990;79990;79990;79990;79990;79990;
2024;Totale;80;76836;76836;76836;76836;76836;76836;76836;
2024;Totale;81;76227;76227;76227;76227;76227;76227;76227;
2024;Totale;82;75163;75163;75163;75163;75163;75163;75163;
2024;Totale;83;78415;78415;78415;78415;78415;78415;78415;
2024;Totale;84;73126;73126;73126;73126;73126;73126;73126;
2024;Totale;85;66899;66899;66899;66899;66899;66899;66899;
2024;Totale;86;56073;56073;56073;56073;56073;56073;56073;
2024;Totale;87;47021;47021;47021;47021;47021;47021;47021;
2024;Totale;88;43682;43682;43682;43682;43682;43682;43682;
2024;Totale;89;36755;36755;36755;36755;36755;36755;36755;
2024;Totale;90;30630;30630;30630;30630;30630;30630;30630;
2024;Totale;91;26030;26030;26030;26030;26030;26030;26030;
2024;Totale;92;21224;21224;21224;21224;21224;21224;21224;
2024;Totale;93;17412;17412;17412;17412;17412;17412;17412;
2024;Totale;94;12912;12912;12912;12912;12912;12912;12912;
2024;Totale;95;9393;9393;9393;9393;9393;9393;9393;
2024;Totale;96;6828;6828;6828;6828;6828;6828;6828;
2024;Totale;97;4842;4842;4842;4842;4842;4842;4842;
2024;Totale;98;3286;3286;3286;3286;3286;3286;3286;
2024;Totale;99;2123;2123;2123;2123;2123;2123;2123;
2024;Totale;100;1323;1323;1323;1323;1323;1323;1323;
2024;Totale;101;849;849;849;849;849;849;849;
2024;Totale;102;518;518;518;518;518;518;518;
2024;Totale;103;300;300;300;300;300;300;300;
2024;Totale;104;164;164;164;164;164;164;164;
2024;Totale;105;84;84;84;84;84;84;84;
2024;Totale;106;41;41;41;41;41;41;41;
2024;Totale;107;18;18;18;18;18;18;18;
2024;Totale;108;8;8;8;8;8;8;8;
2024;Totale;109;3;3;3;3;3;3;3;
2024;Totale;110 e oltre;2;2;2;2;2;2;2;
2024;Totale;Totale;10012054;10012054;10012054;10012054;10012054;10012054;10012054;
2025;Maschi;0;32636;32821;33127;33448;33792;34098;34283;
2025;Maschi;1;34400;34411;34430;34449;34470;34489;34501;
2025;Maschi;2;35788;35798;35812;35829;35846;35861;35869;
2025;Maschi;3;36556;36564;36578;36592;36607;36620;36628;
2025;Maschi;4;36915;36922;36934;36948;36960;36973;36980;
2025;Maschi;5;38866;38873;38884;38897;38910;38921;38929;
2025;Maschi;6;40750;40755;40767;40779;40792;40803;40810;
2025;Maschi;7;42491;42498;42509;42521;42533;42543;42549;
2025;Maschi;8;43488;43494;43503;43516;43527;43538;43544;
2025;Maschi;9;45432;45438;45448;45459;45469;45479;45487;
2025;Maschi;10;46156;46162;46171;46182;46192;46201;46207;
2025;Maschi;11;47186;47192;47201;47211;47221;47230;47235;
2025;Maschi;12;48534;48540;48549;48559;48569;48578;48583;
2025;Maschi;13;49614;49619;49628;49638;49648;49657;49663;
2025;Maschi;14;51306;51312;51321;51333;51343;51353;51359;
2025;Maschi;15;52121;52127;52137;52149;52161;52171;52178;
2025;Maschi;16;52440;52447;52459;52472;52486;52498;52505;
2025;Maschi;17;51998;52007;52022;52038;52055;52070;52078;
2025;Maschi;18;52692;52703;52720;52742;52762;52780;52791;
2025;Maschi;19;52154;52168;52189;52213;52235;52257;52271;
2025;Maschi;20;53118;53134;53160;53191;53221;53248;53265;
2025;Maschi;21;52653;52674;52708;52745;52779;52811;52834;
2025;Maschi;22;52536;52564;52605;52651;52696;52738;52767;
2025;Maschi;23;53307;53336;53391;53451;53510;53562;53590;
2025;Maschi;24;54889;54928;54997;55069;55142;55202;55240;
2025;Maschi;25;54737;54782;54852;54928;55004;55079;55120;
2025;Maschi;26;56049;56091;56164;56250;56330;56404;56451;
2025;Maschi;27;55795;55834;55906;55992;56077;56151;56197;
2025;Maschi;28;55622;55672;55742;55831;55910;55985;56030;
2025;Maschi;29;55280;55318;55394;55470;55550;55619;55665;
2025;Maschi;30;55754;55795;55864;55939;56015;56083;56128;
2025;Maschi;31;56273;56319;56380;56450;56518;56579;56617;
2025;Maschi;32;58236;58272;58333;58403;58470;58531;58567;
2025;Maschi;33;57797;57828;57884;57948;58013;58067;58098;
2025;Maschi;34;58953;58983;59033;59091;59150;59202;59233;
2025;Maschi;35;58639;58669;58718;58771;58825;58870;58897;
2025;Maschi;36;60467;60495;60538;60590;60639;60684;60711;
2025;Maschi;37;58646;58669;58707;58753;58798;58838;58862;
2025;Maschi;38;58521;58543;58581;58621;58664;58701;58723;
2025;Maschi;39;59919;59940;59972;60013;60053;60087;60108;
2025;Maschi;40;60992;61012;61047;61085;61121;61157;61179;
2025;Maschi;41;62045;62063;62094;62129;62164;62194;62215;
2025;Maschi;42;64194;64210;64239;64272;64306;64338;64357;
2025;Maschi;43;64244;64261;64288;64319;64351;64379;64396;
2025;Maschi;44;65234;65247;65274;65303;65331;65357;65374;
2025;Maschi;45;66621;66637;66660;66689;66717;66740;66755;
2025;Maschi;46;70469;70483;70507;70534;70559;70583;70596;
2025;Maschi;47;73273;73285;73307;73331;73355;73378;73392;
2025;Maschi;48;75752;75764;75784;75808;75831;75852;75865;
2025;Maschi;49;80592;80604;80623;80644;80666;80686;80699;
2025;Maschi;50;83090;83102;83120;83142;83163;83180;83191;
2025;Maschi;51;82327;82337;82354;82373;82392;82408;82419;
2025;Maschi;52;83173;83181;83197;83215;83232;83247;83256;
2025;Maschi;53;83366;83374;83388;83403;83419;83433;83442;
2025;Maschi;54;82231;82239;82251;82267;82281;82294;82301;
2025;Maschi;55;83714;83721;83733;83748;83762;83774;83783;
2025;Maschi;56;83298;83306;83318;83332;83346;83357;83364;
2025;Maschi;57;82340;82347;82359;82372;82385;82397;82404;
2025;Maschi;58;83904;83910;83922;83936;83949;83961;83967;
2025;Maschi;59;82510;82516;82527;82540;82553;82563;82570;
2025;Maschi;60;81761;81768;81778;81791;81803;81815;81821;
2025;Maschi;61;75252;75258;75270;75281;75293;75304;75310;
2025;Maschi;62;70696;70702;70713;70724;70736;70746;70751;
2025;Maschi;63;68093;68100;68109;68122;68133;68144;68151;
